location_id,year,subregion,elevation_m,latitude,longitude,heat_days_30,heat_days_35,heat_days_38,max_summer_tmax,mean_summer_tmax,heatwave_max_streak,gdd_growing_season,spring_frost_days,spring_severe_frost_days,min_spring_tmin,annual_precip_mm,summer_precip_mm,dry_days,max_consecutive_dry_days,climate_stress_year,tc_vpd_summer_mean,tc_vpd_growing_mean,tc_def_summer_sum,tc_def_growing_sum,tc_soil_summer_min,tc_soil_growing_min,tc_ppt_summer_sum,tc_ppt_growing_sum
BC08,1996,Baixo Corgo,380,41.129,-7.808,29,0,0,34.3,27.497826086956525,0,1694.9,1,0,-0.3,1198.1,47.6,230,17,0,1.2299999999999998,0.9142857142857144,356.2,412.5,20.200000000000003,16.6,37.800000000000004,324.20000000000005
BC08,1997,Baixo Corgo,380,41.129,-7.808,18,0,0,34.3,24.88586956521739,0,1770.8000000000002,0,0,4.9,1216.6999999999998,192.5,232,41,0,0.8433333333333334,0.8157142857142858,162.10000000000002,243.3,24.5,19.400000000000002,172.20000000000002,653.5
BC08,1998,Baixo Corgo,380,41.129,-7.808,39,5,0,37.0,28.36413043478261,5,1758.6,0,0,0.6,788.1,77.19999999999999,263,26,0,1.2333333333333334,0.8542857142857143,310.20000000000005,320.90000000000003,20.400000000000002,20.400000000000002,71.60000000000001,580.1
BC08,1999,Baixo Corgo,380,41.129,-7.808,25,1,0,35.1,27.067391304347822,1,1663.5,0,0,1.7,963.1,97.0,259,28,0,1.0533333333333335,0.7928571428571428,298.1,309.7,20.200000000000003,20.200000000000003,79.0,738.6000000000001
BC08,2000,Baixo Corgo,380,41.129,-7.808,30,0,0,33.6,26.5641304347826,0,1608.9,0,0,1.2,1217.4,52.7,241,30,0,1.1333333333333335,0.8314285714285713,323.2,376.5,20.5,16.8,42.5,592.9000000000001
BC08,2001,Baixo Corgo,380,41.129,-7.808,29,2,0,35.4,26.69130434782609,1,1722.5,0,0,1.9,1217.1999999999998,85.00000000000001,255,42,0,1.03,0.8685714285714285,328.1,422.80000000000007,18.900000000000002,15.700000000000001,63.60000000000001,444.70000000000005
BC08,2002,Baixo Corgo,380,41.129,-7.808,19,0,0,33.7,26.671739130434784,0,1609.5000000000002,0,0,0.3,1098.0,57.3,242,20,0,1.05,0.7999999999999999,341.3,383.40000000000003,18.2,18.2,56.3,507.1
BC08,2003,Baixo Corgo,380,41.129,-7.808,40,12,0,37.2,27.846739130434784,7,1826.3,0,0,3.2,1072.4,125.3,249,29,1,1.1266666666666667,0.9257142857142858,311.0,439.20000000000005,16.8,14.3,99.7,568.3000000000001
BC08,2004,Baixo Corgo,380,41.129,-7.808,19,0,0,34.7,27.4108695652174,0,1774.2999999999995,2,1,-2.9,617.0,102.4,282,27,0,1.1266666666666667,0.9114285714285716,325.20000000000005,430.5,17.900000000000002,15.100000000000001,92.60000000000001,478.9000000000001
BC08,2005,Baixo Corgo,380,41.129,-7.808,53,6,0,36.8,29.540217391304346,3,1966.8000000000004,5,3,-3.4,659.8,24.3,284,39,1,1.53,1.1128571428571428,433.0,539.2,19.0,15.8,25.5,465.9
BC08,2006,Baixo Corgo,380,41.129,-7.808,46,5,0,36.6,28.486956521739128,3,1980.3,2,0,-1.1,1075.9,93.4,260,27,0,1.37,1.0314285714285714,356.29999999999995,431.69999999999993,16.8,16.6,91.7,611.3000000000001
BC08,2007,Baixo Corgo,380,41.129,-7.808,18,1,0,36.0,25.33478260869565,1,1659.5,0,0,0.4,562.1,105.7,279,46,1,0.9933333333333333,0.9100000000000001,275.20000000000005,398.6,21.400000000000002,14.700000000000001,104.30000000000001,328.00000000000006
BC08,2008,Baixo Corgo,380,41.129,-7.808,21,1,0,35.3,25.96739130434782,1,1527.5,1,0,-0.2,781.5000000000001,41.3,252,17,0,0.9866666666666667,0.7957142857142857,299.1,331.5,20.5,15.200000000000001,41.60000000000001,494.1
BC08,2009,Baixo Corgo,380,41.129,-7.808,35,0,0,34.0,27.016304347826093,0,1805.4,0,0,1.6,983.0,91.2,259,33,0,1.09,0.9857142857142858,325.70000000000005,498.9,15.9,13.600000000000001,86.4,355.4
BC08,2010,Baixo Corgo,380,41.129,-7.808,47,2,0,36.6,28.70326086956521,1,1878.0,5,0,-1.5,1098.4,65.60000000000001,250,45,1,1.3933333333333333,1.05,371.20000000000005,484.50000000000006,18.3,15.4,68.80000000000001,444.6
BC08,2011,Baixo Corgo,380,41.129,-7.808,26,1,0,36.1,26.738043478260867,1,1982.4,1,0,-0.1,826.9000000000001,47.2,271,24,0,1.1366666666666667,1.0457142857142858,375.70000000000005,472.80000000000007,18.0,15.100000000000001,43.400000000000006,371.9
BC08,2012,Baixo Corgo,380,41.129,-7.808,30,4,0,35.4,26.03695652173913,2,1632.1999999999998,0,0,1.2,676.3,56.7,265,30,0,1.02,0.8542857142857142,293.70000000000005,346.6,20.3,16.7,57.300000000000004,491.4
BC08,2013,Baixo Corgo,380,41.129,-7.808,44,6,0,37.6,28.43152173913043,5,1840.2,2,0,-1.2,1043.0,28.6,258,38,1,1.4266666666666667,1.0671428571428572,414.90000000000003,480.40000000000003,18.0,15.100000000000001,30.9,442.20000000000005
BC08,2014,Baixo Corgo,380,41.129,-7.808,17,0,0,33.1,25.957608695652176,0,1758.9999999999998,0,0,0.9,1291.1999999999998,68.00000000000001,232,24,0,1.0066666666666668,0.8514285714285714,309.4,332.5,19.5,19.5,70.80000000000001,566.9
BC08,2015,Baixo Corgo,380,41.129,-7.808,36,1,0,35.6,28.34565217391304,1,1886.5,0,0,1.5,680.2,57.6,281,37,0,1.2366666666666666,0.9928571428571429,380.4,449.59999999999997,16.6,14.200000000000001,54.7,490.50000000000006
BC08,2016,Baixo Corgo,380,41.129,-7.808,51,8,0,36.4,28.981521739130432,2,1901.8,0,0,1.1,1214.8,45.4,245,40,1,1.4233333333333336,1.0385714285714287,355.6,430.40000000000003,20.5,16.8,43.6,584.5999999999999
BC08,2017,Baixo Corgo,380,41.129,-7.808,47,8,0,37.4,28.963043478260868,3,2050.7,1,0,-0.6,548.1,27.1,298,49,1,1.2966666666666666,1.1514285714285715,402.3,585.2,14.9,11.4,55.2,209.00000000000006
BC08,2018,Baixo Corgo,380,41.129,-7.808,44,4,3,39.8,27.616304347826084,4,1865.3,0,0,0.5,907.5,106.1,258,46,1,1.0366666666666668,0.937142857142857,254.1,363.90000000000003,22.1,17.900000000000002,127.70000000000002,416.6
BC08,2019,Baixo Corgo,380,41.129,-7.808,30,2,0,36.3,27.055434782608696,1,1724.1999999999998,0,0,0.4,908.6,77.9,262,27,0,1.01,0.9000000000000001,315.90000000000003,453.3,16.8,14.3,74.60000000000001,427.5
BC08,2020,Baixo Corgo,380,41.129,-7.808,56,5,0,37.9,28.606521739130425,2,1878.4,0,0,2.5,806.7,33.099999999999994,254,34,0,1.2733333333333334,1.0014285714285713,372.30000000000007,440.70000000000005,19.0,15.8,46.2,486.70000000000005
BC08,2021,Baixo Corgo,380,41.129,-7.808,36,3,0,36.2,27.82608695652174,1,1738.7000000000005,0,0,1.8,791.4000000000001,54.2,266,29,0,1.12,0.9071428571428571,337.70000000000005,365.20000000000005,19.0,19.0,65.8,486.9
BC08,2022,Baixo Corgo,380,41.129,-7.808,66,25,11,42.1,31.09130434782609,10,2134.2,1,0,-0.1,855.3,65.0,255,49,1,1.4266666666666667,1.1057142857142856,377.6,463.6,16.8,14.3,71.00000000000001,479.6
BC08,2023,Baixo Corgo,380,41.129,-7.808,50,5,3,41.0,29.06847826086956,3,2055.1,0,0,0.2,947.2,69.69999999999999,258,30,0,1.1433333333333333,0.9757142857142858,325.3,396.3,15.700000000000001,15.700000000000001,109.00000000000001,646.8000000000001
BC08,2024,Baixo Corgo,380,41.129,-7.808,46,9,3,39.8,29.49347826086957,3,1877.8000000000004,0,0,0.7,895.9000000000001,50.900000000000006,252,65,1,1.1633333333333333,0.91,320.4,385.8,19.200000000000003,15.9,84.8,516.0
BC09,1995,Baixo Corgo,340,41.0925,-7.935,15,1,0,35.9,25.80326086956521,1,1532.6,1,0,-1.3,1491.9999999999998,123.29999999999998,238,39,1,1.18,0.947142857142857,354.8,444.1,17.6,15.200000000000001,78.2,354.6
BC09,1996,Baixo Corgo,340,41.0925,-7.935,17,0,0,32.4,25.49347826086957,0,1327.7000000000005,5,0,-1.8,1545.5,51.0,220,17,0,1.2033333333333334,0.8842857142857143,345.8,401.7,23.400000000000002,19.1,34.3,327.7
BC09,1997,Baixo Corgo,340,41.0925,-7.935,10,0,0,32.2,22.92391304347825,0,1388.9,0,0,3.5,1630.8000000000002,263.7,221,23,0,0.8366666666666668,0.7842857142857144,143.7,221.5,29.400000000000002,23.0,179.5,674.0
BC09,1998,Baixo Corgo,340,41.0925,-7.935,22,0,0,34.7,26.39130434782608,0,1410.4,1,0,-0.6,1081.5,114.79999999999998,249,26,0,1.2133333333333336,0.8300000000000001,297.6,309.3,26.0,26.0,76.5,601.9
BC09,1999,Baixo Corgo,340,41.0925,-7.935,8,0,0,33.1,25.039130434782606,0,1296.6,0,0,0.1,1264.1,123.20000000000002,247,21,0,1.0233333333333332,0.7642857142857143,285.1,297.1,23.400000000000002,23.400000000000002,78.4,747.6
BC09,2000,Baixo Corgo,340,41.0925,-7.935,14,0,0,31.7,24.55869565217391,0,1262.5,3,0,-0.7,1632.0,76.6,234,30,0,1.11,0.8057142857142858,307.2,360.8,23.6,19.400000000000002,47.800000000000004,618.8000000000002
BC09,2001,Baixo Corgo,340,41.0925,-7.935,15,0,0,33.5,24.60108695652175,0,1352.6,0,0,0.1,1655.1000000000004,101.3,241,42,1,1.0,0.8428571428571431,311.8,409.0,22.6,18.7,62.7,454.0
BC09,2002,Baixo Corgo,340,41.0925,-7.935,5,0,0,31.8,24.610869565217385,0,1251.6,2,0,-0.9,1500.5,84.0,229,19,0,1.0233333333333334,0.7757142857142857,324.8,364.4,21.900000000000002,21.900000000000002,59.10000000000001,511.6
BC09,2003,Baixo Corgo,340,41.0925,-7.935,23,3,0,35.1,25.77173913043478,1,1451.7,0,0,1.3,1423.9,151.10000000000002,229,27,1,1.0866666666666667,0.892857142857143,305.1,426.90000000000003,19.400000000000002,16.5,102.4,571.0
BC09,2004,Baixo Corgo,340,41.0925,-7.935,10,0,0,32.6,25.333695652173912,0,1413.1,3,2,-4.2,873.0999999999999,148.50000000000003,275,29,0,1.0933333333333335,0.8771428571428571,308.8,414.70000000000005,21.700000000000003,18.1,96.6,497.9
BC09,2005,Baixo Corgo,340,41.0925,-7.935,27,1,0,35.0,27.44239130434783,1,1588.8000000000002,9,5,-4.7,879.1000000000001,33.3,276,39,1,1.4633333333333332,1.062857142857143,413.70000000000005,517.1,22.700000000000003,18.8,27.099999999999998,467.6000000000001
BC09,2006,Baixo Corgo,340,41.0925,-7.935,28,0,0,34.2,26.45652173913044,0,1590.5,3,1,-2.8,1454.4999999999998,130.0,251,27,0,1.3366666666666667,0.9971428571428571,356.30000000000007,420.0,19.400000000000002,18.7,91.8,609.0
BC09,2007,Baixo Corgo,340,41.0925,-7.935,5,0,0,33.5,23.30434782608696,0,1288.1,3,0,-0.8,766.9,143.3,264,25,0,0.9733333333333333,0.8828571428571428,254.70000000000005,386.00000000000006,27.200000000000003,18.1,113.3,334.3
BC09,2008,Baixo Corgo,340,41.0925,-7.935,7,0,0,32.8,23.908695652173908,0,1163.5,3,0,-1.6,1058.7,55.2,251,15,0,0.9566666666666667,0.7685714285714287,282.5,322.6,23.6,17.1,44.5,519.5000000000001
BC09,2009,Baixo Corgo,340,41.0925,-7.935,15,0,0,31.8,24.8945652173913,0,1442.7000000000005,1,0,-0.1,1393.2,133.3,238,30,0,1.0466666666666666,0.9385714285714286,309.0,465.80000000000007,18.8,16.1,97.50000000000001,376.1
BC09,2010,Baixo Corgo,340,41.0925,-7.935,25,0,0,34.4,26.72717391304348,0,1515.1,8,2,-3.0,1433.3000000000002,86.5,242,45,1,1.38,1.0314285714285714,366.90000000000003,484.00000000000006,21.700000000000003,18.1,70.9,440.70000000000005
BC09,2011,Baixo Corgo,340,41.0925,-7.935,10,0,0,33.9,24.73913043478261,0,1596.1,5,0,-1.8,1095.9,57.8,252,28,0,1.11,1.0157142857142856,369.2,469.5,21.700000000000003,18.1,39.800000000000004,367.20000000000005
BC09,2012,Baixo Corgo,340,41.0925,-7.935,14,0,0,33.4,23.95217391304348,0,1297.3,1,0,-0.4,939.3000000000002,72.9,251,30,0,0.9766666666666667,0.8228571428571428,272.9,322.70000000000005,26.400000000000002,21.200000000000003,61.5,511.50000000000006
BC09,2013,Baixo Corgo,340,41.0925,-7.935,29,2,0,35.6,26.425000000000004,2,1491.6999999999998,5,1,-2.9,1441.3000000000002,48.0,243,33,1,1.4000000000000001,1.0442857142857143,400.70000000000005,465.8,21.8,18.2,35.400000000000006,455.6
BC09,2014,Baixo Corgo,340,41.0925,-7.935,6,0,0,30.6,23.87934782608696,0,1376.6,1,0,-0.9,1742.5,112.8,215,24,0,0.9700000000000001,0.8142857142857142,285.5,309.0,22.8,22.8,81.60000000000001,591.3
BC09,2015,Baixo Corgo,340,41.0925,-7.935,16,0,0,33.3,26.22934782608696,0,1498.0,2,0,-0.2,915.9,66.69999999999999,271,44,1,1.1866666666666665,0.9557142857142856,375.0,427.0999999999999,20.0,17.8,53.2,504.5
BC09,2016,Baixo Corgo,340,41.0925,-7.935,30,1,0,34.5,26.980434782608704,1,1537.0,4,0,-0.4,1569.0000000000002,58.2,238,42,1,1.3966666666666665,1.0114285714285713,347.30000000000007,425.00000000000006,24.700000000000003,20.1,44.599999999999994,591.3000000000001
BC09,2017,Baixo Corgo,340,41.0925,-7.935,10,0,0,32.5,24.5554347826087,0,1510.2,3,0,-0.8,903.0,76.4,264,37,0,1.25,1.1057142857142856,394.20000000000005,576.6000000000001,19.400000000000002,14.4,52.6,215.60000000000002
BC09,2018,Baixo Corgo,340,41.0925,-7.935,9,0,0,34.9,23.248913043478257,0,1371.0,4,0,-1.1,1459.7,195.4,213,24,0,1.0166666666666666,0.9085714285714286,240.7,359.09999999999997,26.8,20.3,129.20000000000002,427.59999999999997
BC09,2019,Baixo Corgo,340,41.0925,-7.935,3,0,0,30.9,22.28152173913043,0,1199.4,0,0,0.4,1723.4,127.2,232,19,0,0.96,0.8542857142857142,309.40000000000003,435.80000000000007,19.400000000000002,16.5,75.30000000000001,449.29999999999995
BC09,2020,Baixo Corgo,340,41.0925,-7.935,13,0,0,32.1,24.078260869565216,0,1328.2,1,0,-1.5,1307.6,74.3,224,24,0,1.2266666666666668,0.9657142857142856,356.70000000000005,431.7,22.400000000000002,18.6,49.800000000000004,492.30000000000007
BC09,2021,Baixo Corgo,340,41.0925,-7.935,5,0,0,32.0,23.070652173913043,0,1166.9,0,0,0.7,1313.5,113.6,236,23,0,1.0833333333333333,0.8700000000000002,320.8,346.6,22.6,22.6,67.30000000000001,500.90000000000003
BC09,2022,Baixo Corgo,340,41.0925,-7.935,20,1,0,35.2,25.631521739130434,1,1502.0,4,0,-1.6,1332.1999999999998,111.1,228,41,1,1.3499999999999999,1.0385714285714285,370.1,433.2,19.700000000000003,16.7,74.1,501.1
BC09,2023,Baixo Corgo,340,41.0925,-7.935,7,1,0,35.9,24.369565217391305,1,1447.0,3,2,-3.0,1593.1,140.29999999999998,232,30,1,1.1133333333333333,0.9385714285714285,315.9,379.29999999999995,20.5,20.5,113.5,661.4000000000001
BC09,2024,Baixo Corgo,340,41.0925,-7.935,9,1,0,35.3,24.84130434782609,1,1345.6999999999998,0,0,0.2,1482.0,118.0,224,29,1,1.1300000000000001,0.8842857142857142,305.6,368.5,25.1,20.3,88.0,531.4
BC10,1995,Baixo Corgo,695,41.074,-7.9185,7,0,0,34.8,24.703260869565216,0,1304.5,3,1,-2.4,1491.9999999999998,123.29999999999998,238,39,1,1.0333333333333334,0.8042857142857143,335.6,414.20000000000005,19.3,16.400000000000002,90.9,382.3
BC10,1996,Baixo Corgo,695,41.074,-7.9185,7,0,0,31.3,24.393478260869568,0,1114.0,11,2,-2.9,1545.5,51.0,220,17,1,1.0566666666666666,0.7514285714285716,325.1,378.2,23.5,18.7,36.6,351.9
BC10,1997,Baixo Corgo,695,41.074,-7.9185,6,0,0,31.1,21.823913043478257,0,1159.6,0,0,2.4,1630.8000000000002,263.7,221,23,1,0.7366666666666667,0.6628571428571429,107.1,178.7,30.200000000000003,23.400000000000002,197.9,728.3000000000001
BC10,1998,Baixo Corgo,695,41.074,-7.9185,15,0,0,33.6,25.291304347826088,0,1209.1999999999998,4,0,-1.7,1081.5,114.79999999999998,249,26,1,1.0633333333333332,0.7057142857142857,281.8,289.2,27.700000000000003,27.700000000000003,87.5,652.2
BC10,1999,Baixo Corgo,695,41.074,-7.9185,7,0,0,32.0,23.93913043478261,0,1089.3,2,0,-1.0,1264.1,123.20000000000002,247,21,1,0.8966666666666668,0.6471428571428571,269.9,277.3,23.400000000000002,23.400000000000002,83.0,784.6000000000001
BC10,2000,Baixo Corgo,695,41.074,-7.9185,6,0,0,30.6,23.458695652173912,0,1062.2,4,0,-1.8,1632.0,76.6,234,30,1,0.9766666666666667,0.6828571428571429,301.7,359.2,23.5,19.3,52.10000000000001,670.8000000000001
BC10,2001,Baixo Corgo,695,41.074,-7.9185,8,0,0,32.4,23.50108695652173,0,1141.7000000000005,2,0,-1.0,1655.1000000000004,101.3,241,42,1,0.8833333333333333,0.7157142857142856,293.0,384.80000000000007,23.0,18.900000000000002,68.10000000000001,482.00000000000006
BC10,2002,Baixo Corgo,695,41.074,-7.9185,2,0,0,30.7,23.51086956521739,0,1050.4,4,0,-2.0,1500.5,84.0,229,19,1,0.9,0.6542857142857142,305.6,334.9,22.5,22.5,65.60000000000001,544.1
BC10,2003,Baixo Corgo,695,41.074,-7.9185,20,0,0,34.0,24.67173913043478,0,1239.7,0,0,0.2,1423.9,151.10000000000002,229,27,1,0.9666666666666667,0.76,297.9,419.8,19.3,16.400000000000002,110.8,614.8
BC10,2004,Baixo Corgo,695,41.074,-7.9185,4,0,0,31.5,24.23369565217392,0,1213.2,10,3,-5.3,873.0999999999999,148.50000000000003,275,29,1,0.9633333333333335,0.7457142857142857,295.90000000000003,394.90000000000003,22.400000000000002,18.5,97.4,523.7
BC10,2005,Baixo Corgo,695,41.074,-7.9185,16,0,0,33.9,26.342391304347824,0,1372.6,12,7,-5.8,879.1000000000001,33.3,276,39,1,1.29,0.9100000000000001,405.6,505.20000000000005,23.0,19.0,29.300000000000004,496.1
BC10,2006,Baixo Corgo,695,41.074,-7.9185,18,0,0,33.1,25.35652173913044,0,1366.6,4,2,-3.9,1454.4999999999998,130.0,251,27,1,1.1733333333333336,0.8485714285714286,350.7,404.2,19.3,18.2,101.8,649.8
BC10,2007,Baixo Corgo,695,41.074,-7.9185,4,0,0,32.4,22.20434782608696,0,1074.1,5,0,-1.9,766.9,143.3,264,25,1,0.85,0.7457142857142857,222.0,345.8,29.400000000000002,18.900000000000002,123.60000000000001,366.5
BC10,2008,Baixo Corgo,695,41.074,-7.9185,4,0,0,31.7,22.80869565217391,0,958.6,4,2,-2.7,1058.7,55.2,251,15,1,0.84,0.6500000000000001,277.40000000000003,321.1000000000001,24.1,17.2,46.800000000000004,563.4000000000001
BC10,2009,Baixo Corgo,695,41.074,-7.9185,6,0,0,30.7,23.7945652173913,0,1234.5,2,0,-1.2,1393.2,133.3,238,30,1,0.9199999999999999,0.7985714285714287,294.9,437.90000000000003,19.5,16.6,107.60000000000001,405.4
BC10,2010,Baixo Corgo,695,41.074,-7.9185,16,0,0,33.3,25.627173913043475,0,1307.9,8,7,-4.1,1433.3000000000002,86.5,242,45,1,1.21,0.8771428571428572,349.5,458.20000000000005,23.900000000000002,19.6,79.80000000000001,476.70000000000005
BC10,2011,Baixo Corgo,695,41.074,-7.9185,6,0,0,32.8,23.63913043478261,0,1361.2000000000005,6,3,-2.9,1095.9,57.8,252,28,1,0.9733333333333333,0.8585714285714287,348.9,441.2,22.5,18.7,42.800000000000004,397.0
BC10,2012,Baixo Corgo,695,41.074,-7.9185,5,0,0,32.3,22.85217391304348,0,1107.6999999999998,4,0,-1.5,939.3000000000002,72.9,251,30,1,0.8633333333333333,0.7014285714285714,260.8,310.40000000000003,27.8,22.0,65.7,549.9
BC10,2013,Baixo Corgo,695,41.074,-7.9185,19,0,0,34.5,25.325,0,1285.2,9,3,-4.0,1441.3000000000002,48.0,243,33,1,1.2233333333333334,0.8871428571428571,393.80000000000007,458.20000000000005,22.1,18.400000000000002,40.2,483.79999999999995
BC10,2014,Baixo Corgo,695,41.074,-7.9185,2,0,0,29.5,22.779347826086955,0,1158.7999999999995,2,0,-2.0,1742.5,112.8,215,24,1,0.8533333333333334,0.6885714285714286,267.20000000000005,286.5,24.400000000000002,24.400000000000002,90.60000000000001,630.0000000000001
BC10,2015,Baixo Corgo,695,41.074,-7.9185,10,0,0,32.2,25.12934782608696,0,1270.3,5,0,-1.3,915.9,66.69999999999999,271,44,1,1.0466666666666666,0.8100000000000002,357.0,402.90000000000003,21.6,18.900000000000002,58.1,535.6
BC10,2016,Baixo Corgo,695,41.074,-7.9185,21,0,0,33.4,25.88043478260869,0,1325.8,7,0,-1.5,1569.0000000000002,58.2,238,42,1,1.2333333333333334,0.8657142857142857,346.40000000000003,429.80000000000007,25.5,20.6,49.10000000000001,645.0
BC10,2017,Baixo Corgo,695,41.074,-7.9185,10,0,0,32.5,24.5554347826087,0,1510.2,3,0,-0.8,903.0,76.4,264,37,1,1.0999999999999999,0.9414285714285714,385.1,575.5000000000001,20.200000000000003,14.8,57.2,231.6
BC10,2018,Baixo Corgo,695,41.074,-7.9185,9,0,0,34.9,23.248913043478257,0,1371.0,4,0,-1.1,1459.7,195.4,213,24,1,0.9,0.772857142857143,223.20000000000002,345.00000000000006,28.1,20.8,143.7,469.6
BC10,2019,Baixo Corgo,695,41.074,-7.9185,3,0,0,30.9,22.28152173913043,0,1199.4,0,0,0.4,1723.4,127.2,232,19,1,0.85,0.7242857142857143,298.4,425.09999999999997,19.6,16.6,81.2,478.9000000000001
BC10,2020,Baixo Corgo,695,41.074,-7.9185,13,0,0,32.1,24.078260869565216,0,1328.2,1,0,-1.5,1307.6,74.3,224,24,1,1.0866666666666667,0.8242857142857144,349.0,426.40000000000003,22.5,18.6,54.0,531.8000000000001
BC10,2021,Baixo Corgo,695,41.074,-7.9185,5,0,0,32.0,23.070652173913043,0,1166.9,0,0,0.7,1313.5,113.6,236,23,1,0.9533333333333335,0.74,306.6,329.3,24.1,24.1,76.5,543.0
BC10,2022,Baixo Corgo,695,41.074,-7.9185,20,1,0,35.2,25.631521739130434,1,1502.0,4,0,-1.6,1332.1999999999998,111.1,228,41,1,1.1966666666666665,0.89,363.80000000000007,420.6,20.200000000000003,17.1,81.6,535.8
BC10,2023,Baixo Corgo,695,41.074,-7.9185,7,1,0,35.9,24.369565217391305,1,1447.0,3,2,-3.0,1593.1,140.29999999999998,232,30,1,0.9800000000000001,0.7971428571428572,294.7,348.6,24.0,24.0,128.70000000000002,704.7
BC10,2024,Baixo Corgo,695,41.074,-7.9185,9,1,0,35.3,24.84130434782609,1,1345.6999999999998,0,0,0.2,1482.0,118.0,224,29,1,0.9933333333333333,0.7485714285714286,282.4,338.6,27.8,22.0,100.00000000000001,568.0999999999999
BC11,1995,Baixo Corgo,92,41.1795,-7.7125,20,1,0,36.5,26.484782608695657,1,1619.5,1,0,-0.3,1069.7000000000005,94.4,254,40,0,1.13,0.9328571428571427,360.20000000000005,476.90000000000003,12.8,11.200000000000001,74.4,328.70000000000005
BC11,1996,Baixo Corgo,92,41.1795,-7.7125,25,0,0,33.1,26.29673913043478,0,1409.7,4,1,-2.1,1198.1,47.6,230,17,0,1.18,0.8757142857142856,367.5,435.00000000000006,18.1,13.9,36.2,309.80000000000007
BC11,1997,Baixo Corgo,92,41.1795,-7.7125,13,0,0,33.5,23.67065217391304,0,1492.4,0,0,3.4,1216.6999999999998,192.5,232,41,0,0.81,0.7814285714285715,189.8,279.2,20.5,16.5,157.9,607.6000000000001
BC11,1998,Baixo Corgo,92,41.1795,-7.7125,33,5,0,36.0,27.14673913043478,5,1478.6999999999998,1,0,-1.0,788.1,77.19999999999999,263,26,1,1.1866666666666668,0.8214285714285714,328.8,344.5,18.400000000000002,18.400000000000002,66.50000000000001,563.8000000000001
BC11,1999,Baixo Corgo,92,41.1795,-7.7125,13,0,0,34.0,25.815217391304344,0,1368.2000000000005,1,0,-0.1,963.1,97.0,259,28,0,1.0166666666666668,0.7614285714285715,314.7,326.8,18.2,18.2,70.6,697.2
BC11,2000,Baixo Corgo,92,41.1795,-7.7125,21,0,0,32.7,25.36521739130435,0,1340.6,2,0,-0.3,1217.4,52.7,241,30,0,1.0866666666666667,0.7971428571428573,337.79999999999995,395.4,18.5,15.200000000000001,35.9,578.7
BC11,2001,Baixo Corgo,92,41.1795,-7.7125,23,0,0,34.2,25.539130434782614,0,1436.7999999999995,0,0,0.8,1217.1999999999998,85.00000000000001,255,42,0,0.9933333333333333,0.8342857142857143,345.90000000000003,443.20000000000005,16.400000000000002,13.8,55.900000000000006,411.6
BC11,2002,Baixo Corgo,92,41.1795,-7.7125,9,0,0,32.6,25.4608695652174,0,1329.4,2,1,-2.4,1098.0,57.3,242,20,0,1.0066666666666666,0.7642857142857143,352.20000000000005,395.30000000000007,15.8,15.8,52.5,487.80000000000007
BC11,2003,Baixo Corgo,92,41.1795,-7.7125,27,9,0,36.2,26.669565217391305,4,1551.4,0,0,1.7,1072.4,125.3,249,29,1,1.08,0.8871428571428571,320.50000000000006,458.80000000000007,15.200000000000001,12.9,92.70000000000002,547.5999999999999
BC11,2004,Baixo Corgo,92,41.1795,-7.7125,14,0,0,33.7,26.266304347826093,0,1508.7000000000005,4,2,-5.4,617.0,102.4,282,27,0,1.0833333333333333,0.8771428571428571,348.50000000000006,457.2000000000001,15.5,13.100000000000001,76.5,433.30000000000007
BC11,2005,Baixo Corgo,92,41.1795,-7.7125,38,2,0,35.1,28.393478260869564,2,1681.8000000000002,9,5,-5.4,659.8,24.3,284,39,1,1.47,1.0714285714285716,445.70000000000005,556.1,16.7,13.9,23.9,440.20000000000005
BC11,2006,Baixo Corgo,92,41.1795,-7.7125,36,2,0,35.9,27.348913043478262,1,1688.6999999999998,4,1,-2.5,1075.9,93.4,260,27,0,1.2966666666666666,0.9814285714285713,363.30000000000007,442.6000000000001,15.200000000000001,15.0,87.60000000000001,584.9000000000001
BC11,2007,Baixo Corgo,92,41.1795,-7.7125,7,1,0,35.4,24.14565217391304,1,1376.3,2,0,-0.9,562.1,105.7,279,46,1,0.9533333333333333,0.8685714285714285,287.20000000000005,413.5,18.3,12.8,99.30000000000001,325.20000000000005
BC11,2008,Baixo Corgo,92,41.1795,-7.7125,12,0,0,34.7,24.75326086956522,0,1251.3,2,1,-2.2,781.5000000000001,41.3,252,17,0,0.9500000000000001,0.7657142857142858,311.9,352.4,18.5,12.9,36.400000000000006,480.3
BC11,2009,Baixo Corgo,92,41.1795,-7.7125,22,0,0,33.3,25.873913043478257,0,1529.5,0,0,0.4,983.0,91.2,259,33,0,1.0533333333333335,0.95,339.2,528.0,14.100000000000001,12.100000000000001,77.9,329.50000000000006
BC11,2010,Baixo Corgo,92,41.1795,-7.7125,32,1,0,35.6,27.44782608695652,1,1595.0,5,2,-2.8,1098.4,65.60000000000001,250,45,1,1.33,1.0057142857142858,378.40000000000003,492.6,16.3,13.700000000000001,68.7,427.90000000000003
BC11,2011,Baixo Corgo,92,41.1795,-7.7125,12,1,0,35.6,25.497826086956525,1,1684.7000000000005,2,1,-2.2,826.9000000000001,47.2,271,24,0,1.09,0.9985714285714284,386.9,486.9,15.5,13.100000000000001,40.800000000000004,358.70000000000005
